Ticker,Earnings,Revenue,Percentage change,Market cap,Industry
JILL,37.5,2.15,10.36,311507328,Apparel Retail
CAL,10.11,1.2,-1.2,1020333248,Apparel Retail
DLTH,-700.0,0.79,-16.64,187057776,Apparel Retail
DG,-14.46,1.36,-18.88,25751119872,Discount Stores
LE,-150.0,2.13,-5.4,241042816,Apparel Retail
TITN,20.0,7.14,-17.41,611609344,Industrial Distribution
GCO,30.89,5.18,-13.1,347242016,Apparel Retail
HRL,-2.44,4.65,-3.08,17711450112,Packaged Foods
CM,-8.8,2.19,-1.85,35325816832,Banks - Diversified
MOMO,13.16,2.11,-24.11,1362677632,Internet Content & Information
ALLT,-206.25,0.61,-1.8,80090360,Software - Infrastructure
CULP,31.43,5.14,-0.54,72376912,Textile Manufacturing
COO,0.0,3.31,-14.82,16344438784,Medical Instruments & Supplies
CRWD,32.14,0.85,9.17,44686786560,Software - Infrastructure
CHWY,36.36,0.56,-35.69,7900858880,Internet Retail
CRM,11.58,0.93,-4.38,204174311424,Software - Application
FIVE,1.2,0.16,-19.55,9818503168,Specialty Retail
CONN,6.08,2.49,-6.54,80591128,Specialty Retail
PSEC,9.52,0.49,1.99,2448792064,Asset Management
PVH,13.14,0.95,-3.15,4633381376,Apparel Manufacturing
BOX,2.86,0.15,-20.6,3658742784,Software - Infrastructure
HPQ,0.0,1.23,-15.38,26782089216,Computer Hardware
HPE,6.52,0.35,1.61,21782962176,Communication Equipment
NCNO,28.57,1.82,7.61,3355714816,Software - Application
AMBA,28.57,0.46,-28.56,2094403072,Semiconductor Equipment & Materials
AMWD,26.36,1.81,0.36,1212989824,"Furnishings, Fixtures & Appliances"
NSSC,0.0,0.09,-4.32,763715008,Security & Protection Services
CTLT,-10.0,1.67,-4.51,8240232960,Drug Manufacturers - Specialty & Generic
MBUU,27.9,13.47,-9.98,1050354240,Recreational Vehicles
BBY,15.09,0.65,-6.89,15458827264,Specialty Retail
CHS,3.7,1.76,-12.36,923473344,Apparel Retail
BIG,21.93,3.55,-35.69,139258240,Discount Stores
SJM,6.76,1.95,-13.26,11636806656,Packaged Foods
CAN,-286.67,10.89,-8.38,326472960,Computer Hardware
SCVL,-12.35,2.69,16.85,698766784,Apparel Retail
BNS,1.56,0.16,1.0,52986306560,Banks - Diversified
DCI,0.0,1.88,-2.75,7464397312,Specialty Industrial Machinery
GOGL,44.44,9.29,8.86,1616955520,Marine Shipping
AFYA,-12.12,1.71,5.7,1480820224,Education & Training Services
HEI,4.05,3.67,-4.19,20126670848,Aerospace & Defense
JOAN,-24.14,4.61,-24.3,31010292,Specialty Retail
NAT,0.0,4.07,-1.23,874855232,Marine Shipping
AKBA,-100.0,4.61,-5.69,170857296,Biotechnology
UI,-16.43,0.02,-7.52,7380566528,Communication Equipment
HIBB,25.0,0.51,3.77,606829824,Apparel Retail
AFRM,19.77,10.3,58.76,5976960512,Software - Infrastructure
CRDO,0.0,3.22,-9.21,2298444032,Communication Equipment
GPS,277.78,1.36,1.97,4608717312,Apparel Retail
JWN,86.67,2.92,-16.13,2349181184,Department Stores
INTU,19.57,2.68,3.8,150997958656,Software - Application
MRVL,3.13,0.76,-17.24,45875073024,Semiconductors
WDAY,14.4,0.76,1.46,57134342144,Software - Application
AMSWA,33.33,0.34,7.18,385055328,Software - Application
DOMO,75.0,0.83,-41.19,330879264,Software - Application
ULTA,2.56,0.87,-5.63,18887045120,Specialty Retail
OSIS,4.72,7.13,-13.33,2006340352,Electronic Components
LMDX,-6.67,0.31,-25.58,246507040,Diagnostics & Research
WOOF,-14.29,0.97,-24.0,980019904,Specialty Retail
HAIN,0.0,1.65,-3.87,986098304,Packaged Foods
BURL,39.53,0.15,-13.37,8146315776,Apparel Retail
BBW,39.02,7.2,0.07,389592192,Specialty Retail
TD,-2.63,5.74,1.33,109043441664,Banks - Diversified
DLTR,3.41,1.43,-15.04,25382092800,Discount Stores
RY,7.04,13.85,2.05,118151462912,Banks - Diversified
HTHT,2.38,3.38,-12.65,11192502272,Lodging
FRO,0.0,3.42,0.57,4726286336,Oil & Gas Midstream
GES,84.62,4.04,22.64,1208393600,Apparel Retail
NVDA,29.19,20.89,-5.11,1085268688896,Semiconductors
UFI,17.02,2.14,-2.89,119900240,Textile Manufacturing
OOMA,0.0,1.2,-3.94,316416000,Telecom Services
SPLK,69.05,2.53,20.65,24909086720,Software - Infrastructure
SNOW,144.44,1.85,5.18,52550881280,Software - Application
MDXH,6.25,10.58,-24.86,79464824,Diagnostics & Research
AVNW,0.0,2.71,14.52,316659168,Communication Equipment
ADSK,11.05,2.11,4.85,45743357952,Software - Application
NTAP,7.48,1.54,-0.99,16060204032,Computer Hardware
WSM,14.71,5.23,8.96,10485142528,Specialty Retail
ANF,746.15,11.03,1.73,3171490048,Apparel Retail
PTON,-51.11,0.26,-6.8,1860006528,Leisure
ADI,-1.58,0.54,6.52,86013976576,Semiconductors
KSS,116.67,0.22,-15.4,2284620800,Department Stores
FL,-20.0,1.05,14.15,2068677504,Apparel Retail
AAP,-16.86,0.58,-11.6,3251835904,Specialty Retail
DY,22.29,0.21,-5.98,2477205504,Engineering & Construction
TOL,30.42,8.82,3.36,7785779200,Residential Construction
LZB,12.73,1.27,3.92,1282073728,"Furnishings, Fixtures & Appliances"
URBN,23.6,1.86,-7.71,3210921984,Apparel Retail
SCSC,-13.64,3.24,9.44,815883520,Electronics & Computer Distribution
GDS,35.71,1.76,0.74,1996881536,Information Technology Services
DKS,-25.0,0.04,-4.6,9469023232,Specialty Retail
LVTX,0.0,105.56,-7.03,37593412,Biotechnology
M,100.0,1.44,-20.0,3138581760,Department Stores
BJ,7.78,3.62,3.73,9295711232,Discount Stores
MDT,8.11,1.71,0.23,96875888640,Medical Devices
PINC,1.49,5.42,-14.08,2426321664,Health Information Services
COTY,-50.0,2.32,6.62,8865380352,Household & Personal Products
CSIQ,57.24,5.52,-11.39,1476039424,Solar
LOW,1.56,0.08,-1.95,114355339264,Home Improvement Retail
LU,20.0,17.14,-14.62,4898937344,Credit Services
BATL,-20.0,2.09,-8.91,96435680,Oil & Gas E&P
ARAV,60.0,27.4,-28.57,16257335,Biotechnology
NDSN,1.73,2.52,-0.37,12781510656,Specialty Industrial Machinery
BMTX,-15.63,13.77,-39.23,33830352,Software - Application
FN,3.33,2.18,28.22,6318551552,Electronic Components
RNW,0.0,1.7,1.67,2009199488,Utilities - Renewable
PANW,12.5,0.09,21.68,80771653632,Software - Infrastructure
CINT,12.5,0.87,25.89,717494976,Software - Infrastructure
EL,275.0,3.72,1.9,51052892160,Household & Personal Products
DE,25.31,0.35,0.97,112642949120,Farm & Heavy Construction Machinery
AMAT,9.83,4.38,4.1,119390134272,Semiconductor Equipment & Materials
GLOB,1.49,0.21,17.26,8444081152,Information Technology Services
BILL,43.9,5.87,7.88,11738386432,Software - Application
FTCH,0.0,13.04,-51.96,711838784,Internet Retail
KEYS,7.35,0.01,-13.17,22967549952,Scientific & Technical Instruments
RRGB,56.36,1.14,-9.83,130936384,Restaurants
ROST,12.82,4.01,1.19,39958577152,Apparel Retail
LITE,5.36,0.72,-3.77,2763741696,Communication Equipment
ARCO,0.0,0.11,-0.68,2083378048,Restaurants
EVGN,10.53,15.07,-11.54,26457970,Biotechnology
IMTX,-2.94,28.28,7.91,803174016,Biotechnology
PLCE,1.85,1.18,-22.62,344792000,Apparel Retail
WMT,8.88,1.13,2.27,434471600128,Discount Stores
AYRWF,-5.0,3.64,223.86,135023440,Drug Manufacturers - Specialty & Generic
SELB,22.22,46.98,6.54,185647888,Biotechnology
SPTN,3.17,1.9,-9.09,797215744,Food Distribution
GAMB,41.67,19.47,-1.72,504553888,Gambling
TPR,-1.04,2.84,-9.33,6658488320,Luxury Goods
DESP,40.0,3.13,-18.15,455789152,Travel Services
BILI,19.51,3.21,-13.25,5559039488,Electronic Gaming & Multimedia
DOLE,37.84,3.86,-14.7,1038523200,Farm Products
CRLBF,-66.67,1.69,115.45,628958208,Drug Manufacturers - Specialty & Generic
WLMSQ,-183.33,29.21,-75.34,8163,Engineering & Construction
AMCR,5.56,4.98,1.31,12800994304,Packaging & Containers
PYCR,33.33,2.62,1.79,4478960128,Software - Application
WOLF,-110.0,5.57,-17.89,4456679936,Semiconductors
AVT,26.38,5.08,6.37,4380471808,Electronics & Computer Distribution
SNPS,5.49,0.36,4.07,74832928768,Software - Infrastructure
CSCO,7.55,1.04,6.02,218719141888,Communication Equipment
STNE,11.76,48.46,-18.17,3143965696,Software - Infrastructure
NVGS,0.0,2.55,-0.77,1062103872,Oil & Gas Midstream
TJX,11.84,2.64,3.86,103665090560,Apparel Retail
ZIM,-57.47,0.47,-7.78,1149284096,Marine Shipping
PFGC,0.88,1.5,0.42,8763315200,Food Distribution
EAT,6.92,0.36,-10.83,1486717696,Restaurants
TGT,27.66,1.91,-9.33,51958255616,Discount Stores
UCL,-200.0,1.6,-10.0,75437568,Telecom Services
FLNG,-18.75,6.04,-2.86,1675020160,Oil & Gas Midstream
NU,50.0,6.63,-6.58,37371846656,Banks - Diversified
JKHY,12.61,4.56,-11.27,10849503232,Information Technology Services
MDWD,124.39,14.0,-15.95,78923920,Biotechnology
MRCY,-79.63,8.67,1.63,2292584448,Aerospace & Defense
HD,4.26,1.58,-0.39,295960707072,Home Improvement Retail
ECC,-20.0,10.35,-2.11,596899264,Asset Management
ONON,-69.23,4.71,-0.7,8137056768,Footwear & Accessories
CAH,4.73,2.0,-4.8,22920775680,Medical Distribution
MOND,16.67,2.75,-1.23,445039904,Travel Services
ESLT,-4.85,4.0,-3.45,8763790336,Aerospace & Defense
IHS,-250.0,4.6,-30.22,1653997824,Telecom Services
RSKD,100.0,0.95,-4.27,677992704,Software - Application
BLIN,0.0,2.36,-12.15,7604848,Software - Infrastructure
MATW,17.46,1.64,-9.06,1209567744,Conglomerates
IMMR,31.25,12.93,1.63,218919776,Software - Application
SNTI,12.5,27.36,-16.9,14388100,Biotechnology
XBIO,38.94,47.96,9.07,6130400,Biotechnology
CATX,-33.33,20.0,-16.67,80804448,Medical Devices
RWLK,28.57,0.15,-5.56,42555268,Medical Devices
SHCO,91.67,1.31,16.13,1460485376,Lodging
BFRI,-19.46,0.21,-19.41,6605653,Drug Manufacturers - Specialty & Generic
SPB,31.58,5.82,6.91,2768643584,Household & Personal Products
AIRS,-13.33,0.0,-2.83,385570144,Medical Care Facilities
NYC,-10.45,2.16,-18.5,21059260,Real Estate Services
ACB,50.0,19.5,-10.57,229654432,Drug Manufacturers - Specialty & Generic
ATGE,9.57,2.32,-1.74,1849876864,Education & Training Services
SVM,0.0,2.75,-8.58,420822112,Silver
PGY,-100.0,0.41,-5.83,930165440,Software - Infrastructure
VLD,-25.0,6.88,-21.74,295120512,Computer Hardware
SENS,0.0,10.01,-21.02,276394496,Medical Devices
BTMD,340.0,5.33,-24.09,390277056,Medical Care Facilities
EARN,-29.17,160.75,-9.85,86730248,REIT - Mortgage
WPM,14.81,7.12,-5.9,19554670592,Gold
REED,25.0,21.34,28.79,11465108,Beverages - Non-Alcoholic
OSS,-100.0,1.65,-42.73,41907720,Computer Hardware
IRIX,-54.55,9.66,-7.8,48525008,Medical Devices
MKFG,0.0,5.42,-18.54,230865552,Computer Hardware
NOTV,-73.08,6.56,-46.69,64198924,Diagnostics & Research
IDN,20.0,8.04,-0.38,37244172,Software - Application
INDI,-22.22,0.25,-16.61,894240384,Semiconductor Equipment & Materials
LODE,-150.0,61.11,-11.36,46801636,Real Estate Services
WATT,28.57,41.5,-64.28,8240229,Scientific & Technical Instruments
XELB,30.77,9.02,-32.04,20299240,Apparel Manufacturing
EVLV,0.0,39.75,11.66,563981248,Security & Protection Services
HSDT,45.45,50.59,-4.34,4414550,Medical Devices
XAIR,2.17,70.65,-13.39,77058464,Medical Devices
GNSS,20.0,1.09,32.58,83344536,Scientific & Technical Instruments
IONQ,0.0,26.17,31.85,2913316352,Computer Hardware
STRO,12.33,0.33,6.6,220318288,Biotechnology
PHUN,14.29,28.1,-27.3,22837802,Software - Application
RKDA,46.34,2.87,-11.11,3502639,Packaged Foods
SPRO,20.69,23.46,-4.83,61150908,Biotechnology
ARLO,50.0,2.98,-0.89,839910272,Building Products & Equipment
XOS,-27.27,64.15,-25.74,60444928,Farm & Heavy Construction Machinery
PX,22.22,9.45,-0.07,1209694080,Asset Management
HQI,-42.31,13.07,-26.06,226292016,Staffing & Employment Services
CPRI,7.25,2.4,-2.94,6027666432,Luxury Goods
KINS,-500.0,1.82,36.21,19361160,Insurance - Property & Casualty
ASXC,-12.5,3.84,-12.12,67024256,Medical Devices
VIAV,25.0,4.42,-6.67,1741358080,Communication Equipment
ZYME,-49.02,45.56,-6.13,491743616,Biotechnology
VIEW,6.48,12.14,24.27,17177182,Building Products & Equipment
GEVO,0.0,3.55,-21.08,282509600,Specialty Chemicals
CANO,-211.11,8.47,-77.23,103588944,Medical Care Facilities
FLO,17.86,1.86,-8.4,4425040896,Packaged Foods
SIEN,3.41,7.48,-24.25,18812216,Medical Devices
UPH,13.04,18.22,-29.76,16814348,Health Information Services
BRCC,25.0,1.46,18.36,641244416,Packaged Foods
SRT,-42.86,3.91,2.55,172680032,Information Technology Services
ETON,300.0,84.57,65.38,106461616,Drug Manufacturers - Specialty & Generic
SCPH,2.7,5.68,-10.94,219803408,Biotechnology
KOPN,-133.33,2.45,-25.7,136582528,Electronic Components
MAXN,83.33,7.47,-32.75,485049088,Solar
ONCT,11.76,49.52,-23.68,18504442,Biotechnology
APYX,8.33,4.78,7.95,89381256,Medical Devices
SFT,22.16,19.99,-16.67,1830792,Auto & Truck Dealerships
ONTO,-4.82,6.08,12.49,6272081408,Semiconductor Equipment & Materials
STRT,350.0,5.62,-3.19,92556328,Auto Parts
LFLY,55.56,1.35,123.2,18821216,Pharmaceutical Retailers
AXDX,-57.33,26.98,4.98,85345920,Medical Devices
ACRX,22.64,216.25,2.11,10474004,Drug Manufacturers - Specialty & Generic
NWSA,55.56,2.43,3.62,12830622720,Entertainment
VINP,60.0,5.12,9.02,554977280,Asset Management
YMAB,41.67,8.98,-18.73,235330976,Biotechnology
CODX,-29.17,73.6,-6.15,33867792,Medical Devices
STTK,3.85,44.44,-5.81,67104656,Biotechnology
LCTX,25.0,21.7,-6.9,218733760,Biotechnology
DRCT,0.0,18.27,-6.8,36245292,Advertising Agencies
AEYE,0.0,0.18,-4.49,59857944,Software - Application
MOGO,40.0,4.73,-38.2,36852000,Software - Infrastructure
ACDC,-40.91,5.44,-6.8,1525343104,Oil & Gas Equipment & Services
DCBO,75.0,1.31,13.39,1298109312,Software - Application
STXS,-16.67,9.15,23.81,125345864,Medical Instruments & Supplies
CIR,62.86,2.81,-0.34,1141940736,Specialty Industrial Machinery
IONS,36.17,37.39,-0.03,6952743936,Biotechnology
LVO,50.0,1.33,10.81,94708312,Entertainment
LIVE,-52.17,6.62,3.85,89170824,Home Improvement Retail
HSON,-5.26,0.74,3.48,51382080,Staffing & Employment Services
VRME,-57.14,11.08,8.23,10988745,Security & Protection Services
DARE,0.0,100.0,-15.54,47180304,Biotechnology
PRPH,-42.86,6.69,-37.23,75465600,Diagnostics & Research
IKNA,8.33,44.73,3.12,177525680,Biotechnology
EMAN,-33.33,29.21,0.5,172198960,Electronic Components
URGN,8.85,6.23,-15.3,371840480,Biotechnology
RL,8.84,1.0,-4.58,7575796224,Apparel Manufacturing
ISUN,90.0,25.06,-18.32,8134851,Solar
MGTX,10.17,44.08,2.62,265527440,Biotechnology
GBTG,-228.57,5.65,-10.78,4735746048,Software - Application
BRAG,100.0,3.94,1.54,101957640,Electronic Gaming & Multimedia
HLLY,133.33,2.23,-16.77,544040000,Auto Parts
ALIM,-833.33,13.86,7.31,155159648,Drug Manufacturers - Specialty & Generic
KELYA,-7.69,2.0,0.92,655171520,Staffing & Employment Services
SYBX,19.23,80.56,-8.72,20219410,Biotechnology
MRNS,19.74,18.38,-16.15,393120000,Biotechnology
HOOK,-4.76,24.32,-4.03,43905900,Biotechnology
QBTS,-7.69,5.17,-35.76,136871264,Computer Hardware
GANX,-87.88,100.0,-7.37,42225504,Biotechnology
HOWL,65.85,164.95,-4.35,81656816,Biotechnology
HBI,50.0,1.02,-0.61,1556997120,Apparel Manufacturing
TCRX,32.89,16.05,23.67,177885936,Biotechnology
OPTN,118.18,14.44,-3.91,139156528,Drug Manufacturers - Specialty & Generic
ALYA,200.0,6.41,-1.14,159023856,Information Technology Services
SDIG,-88.98,17.87,-38.65,32697392,Capital Markets
WKME,100.0,1.13,12.28,780983360,Software - Application
NABL,12.5,3.19,-8.42,2401936896,Information Technology Services
CYBR,123.08,1.52,12.62,7136402432,Software - Infrastructure
SLGL,15.38,61.68,-19.42,41709000,Biotechnology
CCOI,-316.67,7.69,15.66,3209743360,Telecom Services
PRMW,14.29,1.21,-1.29,2194731520,Beverages - Non-Alcoholic
JBI,25.0,2.32,-10.79,1482952832,Building Products & Equipment
DDS,89.55,2.16,-3.22,5218651648,Department Stores
DNUT,0.0,0.0,-4.58,2092407936,Grocery Stores
USFD,3.95,3.85,-4.1,9347747840,Food Distribution
AVAH,50.0,4.14,-16.27,260882240,Medical Care Facilities
AFMD,0.0,68.68,-11.67,59287588,Biotechnology
VERV,4.4,21.33,-30.3,734069376,Biotechnology
AIT,7.8,3.66,6.03,6334822400,Industrial Distribution
UTZ,0.0,0.84,-8.58,951788608,Packaged Foods
WWW,-5.0,1.05,-2.84,650430272,Footwear & Accessories
VERU,35.0,59.26,-3.67,90280400,Biotechnology
EYE,13.33,0.03,-20.01,1194251136,Specialty Retail
GOCO,33.46,30.99,-19.32,282471968,Insurance Brokers
IDYA,5.66,53.25,14.94,1523016320,Biotechnology
YETI,21.28,1.98,6.51,3668953600,Leisure
LQDA,-111.76,0.48,-12.18,395568128,Biotechnology
SIX,-69.14,5.34,8.21,1762265600,Leisure
SILV,6.67,5.08,8.09,725848832,Other Precious Metals & Mining
BGSF,20.0,2.42,2.68,99527512,Staffing & Employment Services
ASM,-100.0,9.63,-13.24,62292928,Other Precious Metals & Mining
MFC,3.33,20.43,-3.22,33903366144,Insurance - Life
FSM,-80.0,2.82,-11.93,928573760,Gold
BNGO,-37.78,6.81,-5.97,74585120,Medical Instruments & Supplies
TTEK,9.32,1.47,-5.55,8847820800,Engineering & Construction
GRPN,71.43,6.58,34.13,397169696,Internet Content & Information
PROF,-12.9,21.85,-19.64,199641776,Medical Devices
CNFR,0.0,1.6,6.25,14545252,Insurance - Property & Casualty
RIOT,29.17,7.55,-36.24,1791908992,Capital Markets
CCAP,3.7,2.26,-1.39,625227520,Asset Management
AVID,0.0,4.86,-0.41,1185162112,Software - Application
AQMS,-20.0,100.0,-4.35,105575400,Waste Management
ADES,-31.25,18.18,-30.92,63532092,Pollution & Treatment Controls
NUTX,0.0,5.34,-11.5,129070104,Health Information Services
LEGH,-6.25,6.41,-3.96,469294368,Residential Construction
STKL,-200.0,7.64,-33.06,486709696,Packaged Foods
EGY,-8.33,11.96,0.93,481271520,Oil & Gas E&P
HYFM,0.0,1.79,5.65,52378244,Farm & Heavy Construction Machinery
PFLT,9.09,10.18,-5.44,628461248,Asset Management
NDLS,-128.57,9.37,-16.52,111430088,Restaurants
AVPT,-400.0,4.75,17.09,1351551360,Software - Infrastructure
PAAS,-50.0,1.26,1.57,5513961984,Gold
EE,-25.81,69.11,-12.28,1777891968,Oil & Gas Midstream
NN,-7.14,18.78,34.22,543790208,Software - Infrastructure
PTMN,-1.19,2.65,-3.26,178847728,Asset Management
PNNT,29.63,28.41,-1.64,419393536,Asset Management
OPAL,-200.0,15.89,-3.99,1278650880,Utilities - Regulated Gas
AMSC,52.94,9.02,3.44,195641744,Specialty Industrial Machinery
CGC,60.0,16.19,43.4,530410976,Drug Manufacturers - Specialty & Generic
EHAB,-71.43,3.38,-9.88,405825408,Medical Care Facilities
ADMA,0.0,8.43,-5.78,773676672,Biotechnology
FLNC,4.76,11.35,-1.26,3722515968,Utilities - Renewable
MGNI,-25.0,0.09,-39.71,1027192576,Advertising Agencies
GAN,-10.0,12.54,-14.12,49151520,Gambling
BRLT,33.33,1.06,-16.75,274844704,Luxury Goods
RCMT,-2.08,1.0,1.76,157679600,Conglomerates
ALRM,40.0,4.25,17.81,2869101824,Software - Application
LMB,100.0,0.71,26.11,329441792,Engineering & Construction
CPA,20.62,1.53,-7.5,3370446592,Airlines
TGEN,0.0,9.38,-10.62,22862276,Electrical Equipment & Parts
MATV,21.43,1.58,-6.22,798183872,Specialty Chemicals
NLS,34.0,6.39,-3.88,25984802,Leisure
CPSI,-33.33,1.61,-41.95,210417584,Health Information Services
CENX,233.33,10.42,-17.22,628217280,Aluminum
RAMP,20.83,4.81,10.58,1955248384,Software - Infrastructure
OPFI,850.0,5.44,21.8,245300000,Credit Services
FDMT,0.0,83.3,-6.36,410437280,Biotechnology
DNA,0.0,14.43,8.7,3651998976,Biotechnology
TACT,100.0,2.08,-7.7,62039088,Computer Hardware
ENS,5.0,4.66,-1.88,3858981632,Electrical Equipment & Parts
TASK,10.34,0.84,-18.72,845246400,Information Technology Services
G,4.35,0.73,4.4,6641678336,Information Technology Services
HCCI,-34.55,1.57,-2.08,1107836288,Waste Management
CNNE,-222.22,12.23,-0.6,1347108224,Restaurants
SMSI,50.0,3.08,32.77,79435480,Software - Application
CRDF,7.41,44.0,-8.12,54506184,Biotechnology
CRGY,550.0,4.75,12.18,2175646208,Oil & Gas E&P
OEC,-10.17,16.3,9.24,1239689088,Specialty Chemicals
BCDA,-13.33,87.35,-31.76,8928812,Biotechnology
TELA,20.69,0.73,3.14,147292304,Medical Devices
QNST,50.0,0.49,5.72,603679616,Advertising Agencies
AVTA,-47.06,0.52,-17.66,944945344,Asset Management
VSAT,-477.27,26.71,-10.17,2675866368,Communication Equipment
MRCC,0.0,1.71,-9.92,151880768,Asset Management
INFN,100.0,0.22,18.5,785157056,Communication Equipment
AKA,-100.0,1.75,-13.33,72545720,Internet Retail
OBDC,4.35,2.58,-1.58,5393901568,Credit Services
RICK,-25.0,0.01,-4.58,519595520,Restaurants
BOXL,25.0,5.98,-9.45,17323420,Communication Equipment
STRC,-10.26,39.19,-30.25,18360062,Computer Hardware
DRRX,-2.22,27.99,-6.05,75900272,Drug Manufacturers - Specialty & Generic
LUMO,-2.83,6.25,-2.19,33170138,Biotechnology
PAR,-62.5,0.61,24.78,1042364864,Software - Application
LSF,12.2,6.94,-7.34,7740271,Packaged Foods
VRRM,7.41,2.7,-14.27,3451108352,Infrastructure Operations
KORE,-118.18,4.69,-37.84,48893564,Telecom Services
BLND,30.77,7.08,-8.73,356534720,Software - Application
KRMD,0.0,0.09,5.81,125963912,Medical Instruments & Supplies
KLXE,2.53,5.26,-0.43,178184352,Oil & Gas Equipment & Services
SERA,0.0,29.47,-30.77,58185452,Diagnostics & Research
BRP,0.0,3.73,8.67,1403485312,Insurance Brokers
MGNX,30.77,51.46,3.89,326473856,Biotechnology
CPRX,32.0,7.35,-9.32,1456989568,Biotechnology
CARG,26.09,4.25,-3.22,2029344128,Auto & Truck Dealerships
PLBY,-15.0,29.52,-25.58,47350400,Leisure
HARP,106.98,120.03,6.52,21538244,Biotechnology
CDXC,25.0,4.3,-7.93,97542120,Biotechnology
INO,7.14,13.0,6.98,131356760,Biotechnology
RPTX,66.27,315.79,15.5,216365216,Biotechnology
SCM,6.25,3.4,-7.96,309719968,Asset Management
PANL,-23.08,0.48,-18.44,285304928,Marine Shipping
RMR,2.13,27.3,6.98,404673216,Real Estate Services
CLNE,100.0,12.59,-3.99,920853760,Oil & Gas Refining & Marketing
FTHM,-17.39,12.49,-4.76,61793976,Real Estate Services
RPAY,-9.52,5.56,9.26,622331392,Software - Infrastructure
CURLF,-75.0,0.13,29.03,2951529216,Drug Manufacturers - Specialty & Generic
NVEE,-1.53,1.2,-6.23,1713451136,Engineering & Construction
PRPL,-66.67,6.81,-25.74,151665120,"Furnishings, Fixtures & Appliances"
CACI,9.28,0.74,-8.07,7743538688,Information Technology Services
BBDC,6.9,7.24,7.46,966100096,Asset Management
ORGN,35.71,25.02,-66.59,156432448,Chemicals
AE,47.73,6.81,3.41,79741032,Oil & Gas Refining & Marketing
EQ,47.37,6.09,2.5,24197950,Biotechnology
LAW,45.0,6.36,12.96,353612608,Software - Application
HLTH,3.77,10.23,14.55,62939512,Health Information Services
CYRX,-68.0,0.14,3.82,614409024,Integrated Freight & Logistics
SONX,-26.67,0.6,-23.62,17298652,Medical Devices
LIFE,18.52,100.0,-13.27,78438528,Biotechnology
PLUG,-25.0,9.61,-21.18,4647223296,Electrical Equipment & Parts
SPIR,30.0,7.83,-2.33,77345712,Specialty Business Services
DIS,4.04,0.48,-8.98,157727031296,Entertainment
FGI,120.0,5.38,-14.75,12540000,"Furnishings, Fixtures & Appliances"
ACET,-10.29,100.0,-15.45,64599300,Biotechnology
MESA,-103.03,9.17,-33.33,32378666,Airlines
JAZZ,1.12,0.51,4.81,8379881984,Biotechnology
MYO,0.0,3.73,33.14,34468068,Medical Devices
BLBD,69.23,1.91,0.19,611460480,Auto Manufacturers
PLRX,4.11,77.46,-6.81,884347968,Biotechnology
TTD,7.69,1.99,-3.82,39014858752,Software - Application
XENE,-4.35,100.0,11.14,2263694848,Biotechnology
CYN,0.0,120.4,-35.62,14320191,Software - Application
WYNN,78.43,7.02,-6.91,10288420864,Resorts & Casinos
APP,175.0,3.92,41.66,13786633216,Software - Application
EWCZ,-20.0,1.41,-7.87,1014437504,Household & Personal Products
TELL,-120.0,23.15,-26.92,441688928,Oil & Gas E&P
UWMC,120.0,15.42,-13.85,16198618112,Mortgage Finance
SRAD,-100.0,4.59,-13.29,2770053120,Software - Application
JACK,9.02,0.87,-14.08,1325921536,Restaurants
