Ticker,Earnings,Revenue,Percentage change,Market cap,Industry
PPL,0,44.27,1.02,17365817344,Utilities—Regulated Electric
AN,8.15,5.05,13.75,6668806144,Auto & Truck Dealerships
CNP,-3.45,18.14,1.6,16947291136,Utilities—Regulated Electric
ASIX,-18.59,14.51,1.98,845783168,Chemicals
DE,18.44,0.84,7.0,108685811712,Farm & Heavy Construction Machinery
NWE,-5.04,11.02,1.75,2885608960,Utilities—Diversified
RMAX,0,2.76,1.29,397085888,Real Estate Services
AEM,5.13,2.71,-1.34,22491570176,Gold
ATR,17.95,2.04,1.72,8207263232,Medical Instruments & Supplies
GLOB,0.72,0.21,1.25,8395705856,Information Technology Services
AORT,158.82,1.09,1.77,622163392,Medical Devices
COHU,16.67,2.20,1.55,1639302656,Semiconductor Equipment & Materials
CWST,-25,3.95,0.75,4422516224,Waste Management
NVRO,-10.20,0.52,8.51,694228288,Medical Devices
AXTI,66.67,9.52,-2.16,104776568,Semiconductor Equipment & Materials
DKNG,14.52,6.83,6.33,13659424768,Gambling
MX,-44,2.08,-0.68,334556448,Semiconductors
BIO,-4.06,2.93,-0.59,10544524288,Medical Devices
CHUY,35,1.37,3.04,641813440,Restaurants
HUBS,33.73,5.55,-0.85,24632535040,Software—Application
CMBM,44,2.96,-0.37,202348320,Communication Equipment
APPN,30,2.81,7.4,3334861568,Software—Infrastructure
RDFN,26.55,7.45,4.4,802384000,Real Estate Services
DBX,2.56,0.84,0.42,9226123264,Software—Infrastructure
RARE,-6.40,0.27,2.69,2548568576,Biotechnology
IDA,3.75,17.29,3.01,4740076032,Utilities—Regulated Electric
NRG,14.69,9.43,-2.01,8894768128,Utilities—Independent Power Producers
ITGR,5.71,1.58,4.8,2612354304,Medical Devices
VMC,-16.28,4.81,-1.14,26841589760,Building Materials
WSO,10.85,1.39,7.88,14773309440,Industrial Distribution
OGN,-4.71,1.04,-13.74,4436660736,Drug Manufacturers—General
DDOG,36.84,5.01,-4.74,29604157440,Software—Application
CROX,21.56,0.77,7.76,5438876672,Footwear & Accessories
IRWD,-3.57,3.13,0.99,1502559232,Drug Manufacturers—Specialty & Generic
LH,1.97,2.05,5.57,17813030912,Diagnostics & Research
ALKS,180,6.24,2.62,4665317888,Drug Manufacturers—Specialty & Generic
VC,-10.20,11.42,6.69,3893491456,Auto Parts
TOST,-5.56,2.65,-19.88,10032405504,Software—Infrastructure
MTRN,6.43,1.30,27.55,2103096320,Other Industrial Metals & Mining
ETR,13.33,23.34,2.25,19559680000,Utilities—Regulated Electric
CAMT,2.04,0.21,7.12,2784211200,Semiconductor Equipment & Materials
ZBRA,4.63,3.07,5.22,12143071232,Communication Equipment
DCO,2.41,2.15,-5.02,633923264,Aerospace & Defense
HAS,0.77,0.21,1.65,9176329216,Leisure
ALE,-18.92,4.79,2.48,3030625024,Utilities—Diversified
EPAM,9.33,0.33,-3.14,14819996672,Information Technology Services
CVE,-39.58,6.06,-5.43,39752876032,Oil & Gas Integrated
KBR,18.97,2.72,7.59,7951948800,Engineering & Construction
SPWR,7.14,0.37,10.25,1080934656,Solar
NTR,-23.19,0.21,-1.62,30744127488,Agricultural Inputs
PLMR,5.13,3,3.18,1255646336,Insurance—Property & Casualty
ZG,110,4.98,7.46,10662797312,Internet Content & Information
QDEL,25.71,0.70,0.7,4878385664,Medical Devices
KAI,16.50,5.49,-0.85,2640265728,Specialty Industrial Machinery
CF,5.33,7.33,-1.07,16543361024,Agricultural Inputs
WH,14.29,2.47,4.47,5859231744,Lodging
PEGA,811.11,18.39,10.18,3613795584,Software—Application
TWLO,344.44,2.57,9.14,10600777728,Internet Content & Information
ROL,6.25,0.58,-0.08,18071341056,Personal Services
FSLY,33.33,4.31,13.22,2476763904,Software—Application
AEE,12.50,28.01,0.27,19661582336,Utilities—Regulated Electric
AMED,12.62,0.36,3.92,3047922176,Medical Care Facilities
VECO,8.57,4.47,1.64,1583872000,Semiconductor Equipment & Materials
ALB,1.89,0.21,2.08,19953682432,Specialty Chemicals
KLR,-433.33,6.19,16.22,96479512,Software—Application
TRUP,23.33,1.58,8.5,1166681984,Insurance—Specialty
CSCO,2.33,1.18,1.4,217989267456,Communication Equipment
SNPS,4.80,0.61,4.58,69801992192,Software—Infrastructure
UPWK,233.33,1.34,8.65,1532282240,Staffing & Employment Services
ROKU,1.73,7.61,16.71,9989049344,Entertainment
RNG,1.69,0.69,13.64,2805504512,Software—Application
IDCC,17.39,8.89,3.16,2118905600,Telecom Services
RBLX,12.73,1.23,31.41,17861658624,Electronic Gaming & Multimedia
R,8.06,3.92,3.29,4869144576,Rental & Leasing Services
SABR,-12.50,6.34,-19.26,1492170624,Travel Services
CIM,-54.17,17.88,-2.84,1238049536,REIT—Mortgage
CEVA,35.29,3.18,1.94,458243840,Semiconductors
WKME,28.57,1.75,6.73,836578688,Software—Application
KHC,10.39,2.82,-0.62,41319677952,Packaged Foods
WAT,2.67,3.28,-0.49,16206605312,Diagnostics & Research
AVNT,30,0.92,10.18,3216970496,Specialty Chemicals
PSN,-3.77,4.99,-4.13,5700499456,Information Technology Services
WAB,0,3.28,1.6,19036143616,Railroads
SMWB,33.33,1.79,2.25,505229440,Software—Application
TRIP,220,2.97,4.27,2287841024,Travel Services
ANDE,145,2.48,-0.76,1738575744,Food Distribution
CRK,25,27.17,0.33,3071645184,Oil & Gas E&P
OSUR,"2,000",26.58,-1.0,435349184,Medical Instruments & Supplies
LTHM,11.11,9.37,2.53,3308553216,Specialty Chemicals
GDDY,0,0.21,-0.14,10957498368,Software—Infrastructure
EGAN,66.67,1.49,-1.22,192993248,Software—Application
BL,105.88,0.56,-1.06,3382621696,Software—Application
IPGP,-309.89,5.72,13.04,4809645056,Semiconductor Equipment & Materials
CAE,10.53,4.02,7.22,7465135104,Aerospace & Defense
ECL,1.60,0.04,7.89,48284753920,Specialty Chemicals
ALYA,-100,3.04,-4.47,145570784,Information Technology Services
SAFE,5.26,0.35,0.68,1264967680,REIT—Diversified
ZTS,0,1.72,8.7,80085950464,Drug Manufacturers—Specialty & Generic
KO,0,1.20,-0.52,242076565504,Beverages—Non-Alcoholic
EXC,0,3.25,3.22,37609328640,Utilities—Regulated Electric
UTL,8.33,14.54,0.41,687310656,Utilities—Diversified
MTLS,-300,3.61,-14.4,324278912,Software—Application
TRTN,2.22,1.48,-5.7,4380118528,Rental & Leasing Services
TRU,-6.02,0.25,-1.27,13877007360,Consulting Services
LDOS,13.66,2.44,-5.59,12658269184,Information Technology Services
ENTG,6.41,0.28,1.15,14096643072,Semiconductor Equipment & Materials
BLKB,17.24,0.78,0.39,3787069440,Software—Application
CLF,9.09,5.68,1.31,7950699520,Steel
MEDP,19.10,2.11,1.42,7400171008,Diagnostics & Research
ICMB,-11.11,1.88,-0.25,57427272,Asset Management
ES,-2.13,13.68,0.26,20299352064,Utilities—Regulated Electric
FE,-5.66,11.84,1.33,19597512704,Utilities—Regulated Electric
MRC,14.29,0.36,1.06,861122048,Oil & Gas Equipment & Services
INST,-23.08,2.82,-2.63,3657371648,Software—Application
CDNS,5.49,2.20,0.32,63680401408,Software—Application
IRBT,"-3,900",19.79,0.66,1049686016,"Furnishings, Fixtures & Appliances"
IAC,86.49,0.25,-1.67,4325779968,Internet Content & Information
ANGI,-75,0.37,-11.04,1002442304,Internet Content & Information
DENN,12.50,0.15,0.83,469780928,Restaurants
SEDG,78.75,1.54,2.3,7324800512,Solar
LSCC,2.08,0.43,1.48,11844332544,Semiconductors
TDC,12.90,6.92,7.82,4497498112,Software—Infrastructure
MNDY,204.76,6.11,0.66,7686743552,Software—Application
THS,7.69,3.19,3.8,2456975104,Packaged Foods
MGA,-26.61,1,-17.61,15438875648,Auto Parts
IQV,1.09,0.93,-6.11,36029251584,Diagnostics & Research
SPB,-128.57,7.92,-2.92,2795042048,Household & Personal Products
FTS,0,13.17,2.67,18598993920,Utilities—Regulated Electric
SVM,16.67,4.36,-6.71,415517568,Silver
ATEX,7.04,29.51,-4.07,597701120,Telecom Services
MTD,4.04,3.04,-0.82,24227727360,Diagnostics & Research
PXLW,50,0.66,-8.49,63522836,Semiconductors
VVI,-9.92,10.03,-2.53,547029824,Specialty Business Services
QLYS,10.99,0.55,-2.22,5600431104,Software—Infrastructure
LYFT,-850,1.53,-11.27,4070948608,Software—Application
CBT,2.08,11.11,-1.12,3874755840,Specialty Chemicals
MSI,4.96,6.75,0.21,45469523968,Communication Equipment
EXPE,-31.89,2.42,-1.65,14776629248,Travel Services
CC,-100,5.93,-5.58,4153559552,Specialty Chemicals
KN,3.13,6.14,-0.53,1349844096,Communication Equipment
PYPL,3.33,0.24,-4.77,64191422464,Credit Services
NLS,-16.67,6.02,-8.5,30680108,Leisure
GNSS,-66.67,3.48,3.72,74734008,Scientific & Technical Instruments
G,2.94,1.71,-0.17,6563711488,Information Technology Services
COUR,66.67,3.25,-6.35,2797724928,Education & Training Services
TEX,18.58,11.06,-0.21,3883587840,Farm & Heavy Construction Machinery
DOCS,29.41,3.66,-6.76,4131788544,Health Information Services
YELP,-9.68,0.84,-5.16,2857798656,Internet Content & Information
DXCM,30.77,0.02,-2.06,36188459008,Medical Devices
VRSN,11.11,0.33,-2.87,20887728128,Software—Infrastructure
LVO,0,5.04,-1.02,86247712,Entertainment
NETI,366.67,31.80,4.98,389562752,Marine Shipping
K,11.90,4.78,-0.83,20373069824,Packaged Foods
SWI,-9.52,3.95,-2.26,1555126656,Software—Infrastructure
TU,-19.05,1.17,-3.97,23788099584,Telecom Services
ABBV,1.69,1.52,2.26,263098351616,Drug Manufacturers—General
LITE,14.29,0.03,-1.65,3027051008,Communication Equipment
SSTK,7.14,6.28,0.85,1372794496,Internet Content & Information
BAX,-6.38,3.05,-11.53,19111725056,Medical Instruments & Supplies
TTGT,25.93,2.46,-16.11,844636480,Internet Content & Information
IPG,0,0.18,-4.5,11032237056,Advertising Agencies
ESMT,0,3.08,2.18,3010806272,Software—Infrastructure
MAS,-1.52,0.56,-0.46,12022294528,Building Products & Equipment
BRKR,2.78,5.48,1.26,9148941312,Medical Devices
CYBR,23.08,2.84,-3.77,6839870464,Software—Infrastructure
TPR,7.94,0.41,4.07,6587458560,Luxury Goods
THC,54.33,1.73,4.21,6690141184,Medical Care Facilities
BWA,21.15,5.56,2.76,9489492992,Auto Parts
ITT,4.03,1.08,-2.34,8038411264,Specialty Industrial Machinery
WEX,7.17,7.44,6.45,8079217664,Software—Infrastructure
PEP,1.83,4.27,1.04,233247719424,Beverages—Non-Alcoholic
SON,0.79,6.81,-1.73,5323919360,Packaging & Containers
TSE,-6.83,3,0.83,287494944,Specialty Chemicals
NLY,3.49,61.06,1.23,9290408960,REIT—Mortgage
GT,-58.82,1.65,-1.86,3523619072,Auto Parts
NVST,6.12,0.02,0.37,4567412736,Medical Instruments & Supplies
CDAY,76.92,3.38,1.37,10558341120,Software—Application
PI,-2.38,0.51,1.39,1478083712,Communication Equipment
MC,-10.81,3.22,-2.99,3004574976,Capital Markets
PTEN,6.98,3.81,3.83,5745233408,Oil & Gas Drilling
ENS,2.42,1.70,0.09,3885247232,Electrical Equipment & Parts
MOH,0.99,4.57,2.72,19115986944,Healthcare Plans
PFLT,0,5.90,-2.45,626111872,Asset Management
PAHC,13.33,2.58,0.13,517230976,Drug Manufacturers—Specialty & Generic
EFX,2.70,1.53,0.05,22479849472,Consulting Services
TTMI,7.89,5.50,-1.06,1337858432,Electronic Components
STE,-9.01,4.36,1.33,21674614784,Medical Devices
APP,-100,1.77,0.79,13897927680,Software—Application
RPD,94.44,2.87,3.73,2791046400,Software—Infrastructure
AZTA,100,1.90,-0.97,2970996992,Medical Instruments & Supplies
PNNT,-11.11,1.11,-0.66,429177216,Asset Management
QNST,33.33,9.24,-4.64,490934400,Advertising Agencies
SONO,72.73,11.66,-0.67,1655810816,Consumer Electronics
MGM,143.13,7.26,0.68,12898678784,Resorts & Casinos
DIS,43.48,0.76,2.27,148303675392,Entertainment
FORM,66.67,6.78,1.08,2713314560,Semiconductors
MAT,-33.33,15.44,-0.87,7801682432,Leisure
MMS,18.99,8.43,1.4,4539319296,Specialty Business Services
ASYS,-81.82,2.66,-2.0,107955584,Semiconductor Equipment & Materials
MPWR,1.28,0.02,2.51,22073436160,Semiconductors
ACLS,17.12,5.87,1.5,5350893568,Semiconductor Equipment & Materials
WYNN,-5.13,6.78,0.6,10528826368,Resorts & Casinos
EMKR,-4.76,4.03,3.94,36499616,Semiconductors
FOXA,4.35,1.16,5.65,14612208640,Entertainment
BDC,5.42,2.26,8.27,4083794688,Communication Equipment
CRNC,300,8.70,3.18,821587328,Software—Application
RDCM,50,0.73,-0.19,130868784,Telecom Services
UBER,238.10,1.28,9.42,93981491200,Software—Application
VSH,-11.54,2.90,-11.35,3437167616,Semiconductors
TRMB,-1.64,1.81,-3.91,13374622720,Scientific & Technical Instruments
CME,1.05,0.23,8.08,72028946432,Financial Data & Stock Exchanges
CDW,2.04,11.58,1.4,27045523456,Information Technology Services
PAG,4.47,9.95,0.6,11242886144,Auto & Truck Dealerships
YUM,4.80,4.79,2.2,35009564672,Restaurants
RITM,13.79,10.39,4.38,4490052096,REIT—Mortgage
ETN,0.98,1.40,4.71,85098717184,Specialty Industrial Machinery
CMRE,-12.86,1.70,-1.36,1131715968,Marine Shipping
COTY,46.67,0.29,0.69,9412184064,Household & Personal Products
COHR,2.15,0.06,0.02,4942055424,Scientific & Technical Instruments
RDWR,-5.56,1.28,-5.16,711504640,Software—Infrastructure
QGEN,12.77,3.57,1.03,9241370624,Diagnostics & Research
CTLP,0,4.03,0.78,454345600,Information Technology Services
RAMP,-3.45,0.47,-0.8,1910208768,Software—Infrastructure
NBR,-266.98,4.75,3.94,1175361408,Oil & Gas Drilling
PLUS,21.05,23.60,-2.46,1711095424,Software—Application
CNO,0,6.71,1.76,2681418752,Insurance—Life
NCR,-3.66,1.60,-1.03,3800072960,Information Technology Services
PRU,-5.84,1.06,1.74,34445070336,Insurance—Life
VSAT,-74.29,3.21,-4.3,2290055168,Communication Equipment
AIZ,24.71,1.25,1.48,7612999168,Insurance—Specialty
CMP,-100,6.94,-2.72,1150271104,Other Industrial Metals & Mining
CCK,9.35,2.81,0.81,10675023872,Packaging & Containers
AMCR,5.56,0.19,-0.75,13249389568,Packaging & Containers
ATO,-1.04,22.41,-0.29,15726579712,Utilities—Regulated Gas
PAYC,18.49,0.95,3.55,15024462848,Software—Application
TENB,71.43,1.66,1.42,5180626944,Software—Infrastructure
FMC,2.16,7.86,-0.66,8353436160,Agricultural Inputs
EXEL,40,1.82,-1.03,6956624896,Biotechnology
ILMN,-26.32,1.54,1.97,21731424256,Diagnostics & Research
CMG,-6.64,2.19,1.96,50535792640,Restaurants
VOYA,42.48,17.65,-0.28,7029080576,Financial Conglomerates
OMC,7.73,4.94,-0.68,14715088896,Advertising Agencies
INSP,118.52,0.14,-0.51,5821376512,Medical Devices
CSL,1.55,0.46,1.05,12942000128,Building Products & Equipment
FTNT,12.82,0.75,2.5,46083575808,Software—Infrastructure
VFC,13.13,1.14,-4.93,6871297536,Apparel Manufacturing
WERN,7.61,2.11,0.41,2469052160,Trucking
VRTX,6.52,0.50,2.91,89749954560,Biotechnology
SCSC,1.92,8.83,-11.73,753027712,Electronics & Computer Distribution
FSV,1.67,3.84,0.13,6540625408,Real Estate Services
AGCO,15.21,3.66,2.43,8856770560,Farm & Heavy Construction Machinery
XYL,15,6.43,3.7,21922662400,Specialty Industrial Machinery
TDG,6.26,2.40,4.5,46526611456,Aerospace & Defense
VVV,-27.27,0.11,-2.81,4470495744,Oil & Gas Refining & Marketing
AKTS,24,0.76,10.85,54475928,Communication Equipment
INCY,5.08,4.21,-3.17,12945563648,Biotechnology
CTLT,-6.94,2.41,3.05,8207783936,Drug Manufacturers—Specialty & Generic
ADNT,-15,0.53,0.07,3437201152,Auto Parts
OMF,4,0.23,8.08,4827557888,Credit Services
ARMK,-2.38,1.78,-6.84,9058435072,Specialty Business Services
BV,88.89,5.08,-21.63,724035264,Specialty Business Services
HAE,7.59,4.41,-5.48,4542780928,Medical Instruments & Supplies
LIN,8.59,2.33,4.57,181686697984,Specialty Chemicals
IT,43.97,2.62,4.24,27085125632,Information Technology Services
CNC,-1.15,0.08,-0.29,37297070080,Healthcare Plans
RMBS,0,2.19,0.0,6088418816,Semiconductors
FLXS,700,3.37,-3.88,107221040,"Furnishings, Fixtures & Appliances"
SRDX,21.88,3.09,1.31,453560064,Medical Devices
DIOD,5.49,1.50,-0.2,3621814784,Semiconductors
PETS,-90.48,7.59,-6.86,216985328,Pharmaceutical Retailers
SKY,48.45,8.78,-2.22,5778346496,Residential Construction
ACM,4.88,1.39,1.01,11519890432,Engineering & Construction
CHGG,2.56,1.77,0.14,1028663360,Education & Training Services
KMT,22.73,0.88,-1.27,1990412288,Tools & Accessories
ZI,18.18,0.97,0.14,11375170560,Software—Application
VRNS,23.53,1.45,0.31,3348680448,Software—Infrastructure
INTA,200,5.19,-2.34,2320948480,Software—Application
FN,0.53,2.51,-0.92,6030110720,Electronic Components
PINS,3.57,0.89,2.8,18110263296,Internet Content & Information
AMRK,-15.32,4.04,-2.91,684685376,Capital Markets
KFRC,1.09,0.52,-0.78,1200400896,Staffing & Employment Services
SAVE,200,0.17,-0.36,1801156480,Airlines
SWKS,0,0.94,-1.72,15714554880,Semiconductors
TTWO,5.68,4.24,-1.8,23842574336,Electronic Gaming & Multimedia
NSSC,64.29,8.63,7.41,818134720,Security & Protection Services
DSKE,350,2.09,4.38,235225888,Trucking
CMI,-3,5.60,-2.63,32360677376,Specialty Industrial Machinery
NBIX,-23.48,0.21,0.71,10985894912,Drug Manufacturers—Specialty & Generic
TSN,-37.04,1.12,0.59,17952225280,Farm Products
ENR,-1.37,2.67,-0.14,2290385920,Electrical Equipment & Parts
TKR,11.93,1.28,-1.53,5220803072,Tools & Accessories
ALCO,-170.97,30.72,0.49,189959328,Farm Products
GHM,130,32.91,-3.08,177668144,Specialty Industrial Machinery
IDXX,6.77,1.48,-1.15,36298829824,Diagnostics & Research
CBOE,1.69,0.67,0.62,16482810880,Financial Data & Stock Exchanges
SAIA,-5.36,0.08,-2.78,10578336768,Trucking
UI,6.90,5.74,-4.88,8782935040,Communication Equipment
VRTS,5.94,0.04,9.0,1465514240,Asset Management
ZBH,2.73,3.59,0.67,23449939968,Medical Devices
LYB,18.35,2.19,1.06,30701453312,Specialty Chemicals
REGN,29.75,7.84,4.53,89339715584,Biotechnology
CI,2.48,0.37,-5.62,84671004672,Healthcare Plans
AON,5.99,0.32,-2.19,65773543424,Insurance Brokers
ARCB,-7.20,1.09,-1.2,2442141184,Trucking
MEOH,58.70,6.53,-0.4,3056800256,Chemicals
TWOU,9.52,1.01,15.29,201107408,Education & Training Services
CVCO,13.85,7.33,4.67,2305179648,Residential Construction
PFSI,4.71,4.21,8.33,3321588224,Mortgage Finance
DECK,9.51,6.98,-0.65,13435486208,Footwear & Accessories
AAPL,-2.59,3.34,4.76,2676731412480,Consumer Electronics
KMPR,18,1.04,-2.58,2692286208,Insurance—Property & Casualty
BZH,2.56,2.40,6.26,780659456,Residential Construction
ATGE,31.46,2.48,1.34,1780147456,Education & Training Services
ITI,16.67,7.55,6.15,176950640,Communication Equipment
TEAM,45.16,3.59,12.81,51864842240,Software—Application
PCTY,60,5.09,7.72,10160863232,Software—Application
SYNA,-6.78,3.49,11.31,3491147264,Semiconductors
GOOGL,-7.89,0.04,9.15,1656046354432,Internet Content & Information
CTSH,0,1.18,6.46,34211475456,Information Technology Services
CLX,50.77,2.96,-2.15,16228635648,Household & Personal Products
SKX,26.32,5.81,2.12,7575208448,Footwear & Accessories
GPRO,33.33,0.79,5.21,479559648,Consumer Electronics
CNMD,-54.84,18.14,11.84,3100108800,Medical Devices
BILL,223.08,7.18,10.61,11574213632,Software—Application
CLFD,3.09,1.11,-1.04,437403200,Communication Equipment
GILD,11.33,12.24,-3.12,93375987712,Drug Manufacturers—General
SBUX,-2.60,1.04,0.17,104540659712,Restaurants
BYD,18.62,4.52,-0.13,6083729920,Resorts & Casinos
MSTR,"-3,969.81",1.15,16.39,4624349184,Software—Application
AMZN,40,2.64,10.12,1311598837760,Internet Retail
SXI,2.35,1.67,5.5,1723541888,Specialty Industrial Machinery
SKYW,-100,3.26,6.06,1764113792,Airlines
QCOM,0.85,1.12,2.39,123942961152,Semiconductors
IRMD,3.23,0.44,14.83,559181760,Medical Devices
ICE,-0.79,0.38,1.41,62843535360,Financial Data & Stock Exchanges
CNHI,0,10.08,-7.9,16100744192,Farm & Heavy Construction Machinery
PH,6.97,4.78,4.27,50057211904,Specialty Industrial Machinery
MTSI,2.53,0.35,-1.82,5791266304,Semiconductors
HOG,833.33,4.34,12.78,4684172800,Recreational Vehicles
WNC,18.31,0.69,14.37,992627392,Farm & Heavy Construction Machinery
CAH,16.81,2.04,-0.94,21388453888,Medical Distribution
AME,3.40,2.63,-0.08,34090004480,Specialty Industrial Machinery
LAZ,-4.17,0.92,2.56,2693906944,Capital Markets
HSY,13.48,2.82,5.44,40909959168,Confectioners
LLY,14.21,0.28,-3.53,509894819840,Drug Manufacturers—General
MRK,3.85,0.65,-3.28,261237686272,Drug Manufacturers—General
SNA,8.07,0.39,4.23,13496882176,Tools & Accessories
TECH,-4.08,6.34,1.18,10771396608,Biotechnology
LEA,10.63,2.77,-0.37,7883847168,Auto Parts
BCE,0,1.44,-2.21,35059982336,Telecom Services
BC,1.02,4.88,7.94,5516893696,Recreational Vehicles
FCFS,5.77,2.42,-0.59,4527930880,Credit Services
BALL,-18.52,0.62,5.22,15683637248,Packaging & Containers
TTEK,11.67,2.20,3.26,8094928384,Engineering & Construction
MKL,41.58,4.59,0.31,19531843584,Insurance—Property & Casualty
MTG,8.47,12.91,2.23,4711937536,Insurance—Specialty
LFUS,2.77,0.33,5.93,6156166144,Electronic Components
CHX,10.26,1.91,0.18,7002250752,Oil & Gas Equipment & Services
ALL,0.73,8.51,-0.51,29141960704,Insurance—Property & Casualty
ARAY,33.33,7.98,2.51,262724800,Medical Devices
SITM,16.36,1.40,7.83,2537515264,Semiconductors
EZPW,40,6.52,1.92,454342336,Credit Services
RYN,10,17.87,4.0,4290003456,REIT—Specialty
MOD,11.63,0.23,4.1,2391961088,Auto Parts
MET,-10.92,6.58,0.69,47309705216,Insurance—Life
EGHT,133.33,1.49,12.08,302263904,Software—Application
AFL,6.61,10.69,0.34,45594259456,Insurance—Life
MTH,0.85,2.04,5.12,4499704832,Residential Construction
LSTR,-0.76,5.30,5.89,6360373760,Integrated Freight & Logistics
IVAC,27.78,12.59,0.0,81801392,Specialty Industrial Machinery
HWKN,4.08,6.48,3.52,1241787904,Specialty Chemicals
UFI,34.59,0.16,7.96,128399952,Textile Manufacturing
QRVO,17.19,2.21,6.37,9347506176,Semiconductors
MCK,8.83,0.02,-1.87,58662133760,Medical Distribution
AVT,9.29,3.63,3.35,4408961024,Electronics & Computer Distribution
MXL,0.94,0.17,7.19,1802601600,Semiconductors
HOLX,18.89,9.50,1.09,16998975488,Medical Instruments & Supplies
FTV,4.76,2.28,-0.99,26106101760,Scientific & Technical Instruments
TMUS,7.27,2.48,2.3,164763238400,Telecom Services
SR,34.78,51.03,4.14,2976283392,Utilities—Regulated Gas
MO,0,1.57,6.47,74622353408,Tobacco
PTON,-46.27,11.71,29.94,1802885504,Leisure
SMG,27.14,4.59,19.38,2902152448,Agricultural Inputs
EVR,32.08,21.64,3.93,5224301056,Capital Markets
HUM,10.96,0.12,3.59,60283232256,Healthcare Plans
DT,13.64,4.31,17.74,13705441280,Software—Application
WRK,-8.33,3.35,-9.96,9179227136,Packaging & Containers
GIB,2.52,3.42,4.97,23356114944,Information Technology Services
ABC,3.44,0.93,-3.66,36149702656,Medical Distribution
GSK,8.47,4.31,0.2,74230939648,Drug Manufacturers—General
ASH,2.11,0.18,2.19,4185364992,Specialty Chemicals
CB,-4.03,0.78,0.07,85506809856,Insurance—Property & Casualty
DOX,9.85,0.78,1.95,10056506368,Software—Infrastructure
IEX,1.52,4.88,0.66,15726664704,Specialty Industrial Machinery
UNM,-2.05,0.04,1.6,9622793216,Insurance—Life
RNR,11.40,1.41,0.28,10129842176,Insurance—Reinsurance
MDLZ,2.82,3.84,1.0,94413144064,Confectioners
JNPR,0,2.23,1.41,8930594816,Communication Equipment
SYK,5.63,5.13,0.77,103781924864,Medical Devices
AMGN,1.24,1.49,-0.42,143759998976,Drug Manufacturers—General
NVR,28.18,6.22,3.31,19466178560,Residential Construction
GFF,-16.50,8.28,3.76,2150268672,Conglomerates
SYY,-3.61,0.74,-0.24,33350365184,Food Distribution
CVLT,-8.82,2.33,-0.95,2966368512,Software—Application
MMYT,180,26.88,-0.28,4300387840,Travel Services
MAN,-2.80,0,0.74,3635293696,Staffing & Employment Services
LII,3.14,0.64,5.27,13298012160,Building Products & Equipment
HUBB,7.88,2.47,-0.54,16808492032,Electrical Equipment & Parts
GLW,6.82,2.27,-5.49,25990361088,Electronic Components
OSK,-7.51,1.10,-0.72,6231684096,Farm & Heavy Construction Machinery
MCO,12.68,2.97,2.26,58003918848,Financial Data & Stock Exchanges
KEX,4.69,1.11,7.85,4926600192,Marine Shipping
PFE,10.68,0.36,0.84,187276492800,Drug Manufacturers—General
MCD,5.28,3.90,-1.57,191985336320,Restaurants
MSCI,4.80,1.83,3.63,40578781184,Financial Data & Stock Exchanges
PHM,26.04,12.33,9.07,16249902080,Residential Construction
XOM,2.41,5.57,0.8,468732674048,Oil & Gas Integrated
SPOT,-11.72,0.83,11.53,30104696832,Internet Content & Information
UPS,1.12,3.27,2.5,133183111168,Integrated Freight & Logistics
ST,9.09,1.77,9.71,5764599808,Scientific & Technical Instruments
CADE,4,1.73,-0.39,3875217408,Banks—Regional
HLIT,13.33,2.75,-4.7,1077741440,Communication Equipment
PCH,-36.84,7.98,-0.29,3627173632,REIT—Specialty
CFLT,0,0.02,-0.95,8954716160,Software—Infrastructure
WHR,13.41,2.46,0.95,7329139712,"Furnishings, Fixtures & Appliances"
WWD,-18.33,2.79,-0.12,7507491328,Aerospace & Defense
HMST,-41.56,5.82,0.58,146405264,Banks—Regional
TMP,-4.23,2.38,1.17,703653184,Banks—Regional
GNTX,-2.63,0.48,-2.37,7596007424,Auto Parts
HCA,-3.13,0.11,-0.07,66903605248,Medical Care Facilities
CHTR,-4.23,0.17,-1.75,65828302848,Telecom Services
CL,0,1.21,-5.33,58786066432,Household & Personal Products
CVX,-1.68,8.04,-2.99,321659502592,Oil & Gas Integrated
PGC,0.90,2.42,1.11,458824640,Banks—Regional
MOFG,-3.77,3.79,0.46,318878080,Banks—Regional
NRIM,-6.92,0.69,0.08,221429840,Banks—Regional
CVRX,7.27,5.02,-1.3,314879136,Medical Devices
WSBF,-73.33,8.13,-1.69,233208720,Banks—Regional
WY,33.33,3.21,5.06,22404734976,REIT—Specialty
APPF,61.54,6.03,-2.63,6509755392,Software—Application
KNX,-11.50,2.04,1.78,8088894464,Trucking
PACW,-14.85,6.69,4.4,949286976,Banks—Regional
OLN,0.70,2.37,3.35,6288783360,Specialty Chemicals
WSFS,0.73,1.90,-1.27,2228566016,Banks—Regional
LHX,1.87,5.66,1.34,32931835904,Aerospace & Defense
V,8.46,3.38,1.39,478374789120,Credit Services
KLAC,4.24,5.47,3.88,62525448192,Semiconductor Equipment & Materials
RMD,3.75,3.64,0.4,21747388416,Medical Instruments & Supplies
INTC,-50,2.90,1.93,148883390464,Semiconductors
OFG,2.11,2.93,1.58,1407337600,Banks—Regional
CFR,5.82,4.41,-2.89,5848667648,Banks—Regional
OSIS,3.48,0.61,7.58,1982989440,Electronic Components
BSVN,-8.08,5.04,-1.9,206086704,Banks—Regional
NUE,16.99,10.29,11.62,38887686144,Steel
