Ticker,Earnings,Revenue,Percentage change,Market cap,Industry
HAS,0.77,0.21,-20.7,9176329216,Leisure
ALE,-18.92,4.79,7.86,3030625024,Utilities—Diversified
EPAM,9.33,0.33,-20.86,14819996672,Information Technology Services
CVE,-39.58,6.06,-14.62,39752876032,Oil & Gas Integrated
KBR,18.97,2.72,-3.14,7951948800,Engineering & Construction
SPWR,7.14,0.37,-7.49,1080934656,Solar
NTR,-23.19,0.21,0.53,30744127488,Agricultural Inputs
PLMR,5.13,3,14.52,1255646336,Insurance—Property & Casualty
ZG,110,4.98,-11.11,10662797312,Internet Content & Information
QDEL,25.71,0.70,0.29,4878385664,Medical Devices
KAI,16.50,5.49,1.34,2640265728,Specialty Industrial Machinery
CF,5.33,7.33,-11.63,16543361024,Agricultural Inputs
WH,14.29,2.47,-12.55,5859231744,Lodging
PEGA,811.11,18.39,17.08,3613795584,Software—Application
TWLO,344.44,2.57,0.75,10600777728,Internet Content & Information
ROL,6.25,0.58,0.84,18071341056,Personal Services
FSLY,33.33,4.31,2.52,2476763904,Software—Application
AEE,12.50,28.01,-0.53,19661582336,Utilities—Regulated Electric
AMED,12.62,0.36,-17.19,3047922176,Medical Care Facilities
VECO,8.57,4.47,4.49,1583872000,Semiconductor Equipment & Materials
ALB,1.89,0.21,-15.97,19953682432,Specialty Chemicals
KLR,-433.33,6.19,-50.41,96479512,Software—Application
TRUP,23.33,1.58,-12.06,1166681984,Insurance—Specialty
CSCO,2.33,1.18,3.26,217989267456,Communication Equipment
SNPS,4.80,0.61,-1.5,69801992192,Software—Infrastructure
UPWK,233.33,1.34,-20.7,1532282240,Staffing & Employment Services
ROKU,1.73,7.61,5.38,9989049344,Entertainment
RNG,1.69,0.69,-30.98,2805504512,Software—Application
IDCC,17.39,8.89,2.29,2118905600,Telecom Services
RBLX,12.73,1.23,2.66,17861658624,Electronic Gaming & Multimedia
R,8.06,3.92,-12.79,4869144576,Rental & Leasing Services
SABR,-12.50,6.34,-30.29,1492170624,Travel Services
CIM,-54.17,17.88,-21.43,1238049536,REIT—Mortgage
CEVA,35.29,3.18,-16.59,458243840,Semiconductors
WKME,28.57,1.75,-14.18,836578688,Software—Application
KHC,10.39,2.82,-3.18,41319677952,Packaged Foods
WAT,2.67,3.28,-8.58,16206605312,Diagnostics & Research
AVNT,30,0.92,-4.99,3216970496,Specialty Chemicals
PSN,-3.77,4.99,-4.93,5700499456,Information Technology Services
WAB,0,3.28,-4.61,19036143616,Railroads
SMWB,33.33,1.79,-9.28,505229440,Software—Application
TRIP,220,2.97,-22.59,2287841024,Travel Services
ANDE,145,2.48,4.44,1738575744,Food Distribution
CRK,25,27.17,-12.22,3071645184,Oil & Gas E&P
OSUR,"2,000",26.58,25.35,435349184,Medical Instruments & Supplies
LTHM,11.11,9.37,-14.02,3308553216,Specialty Chemicals
GDDY,0,0.21,-10.82,10957498368,Software—Infrastructure
EGAN,66.67,1.49,-14.84,192993248,Software—Application
BL,105.88,0.56,-14.57,3382621696,Software—Application
IPGP,-309.89,5.72,5.31,4809645056,Semiconductor Equipment & Materials
CAE,10.53,4.02,-6.9,7465135104,Aerospace & Defense
ECL,1.60,0.04,4.87,48284753920,Specialty Chemicals
ALYA,-100,3.04,10.11,145570784,Information Technology Services
SAFE,5.26,0.35,-23.5,1264967680,REIT—Diversified
ZTS,0,1.72,-5.78,80085950464,Drug Manufacturers—Specialty & Generic
KO,0,1.20,-0.66,242076565504,Beverages—Non-Alcoholic
EXC,0,3.25,-0.17,37609328640,Utilities—Regulated Electric
UTL,8.33,14.54,0.71,687310656,Utilities—Diversified
MTLS,-300,3.61,-20.97,324278912,Software—Application
TRTN,2.22,1.48,-10.77,4380118528,Rental & Leasing Services
TRU,-6.02,0.25,-14.61,13877007360,Consulting Services
LDOS,13.66,2.44,-6.51,12658269184,Information Technology Services
ENTG,6.41,0.28,-3.41,14096643072,Semiconductor Equipment & Materials
BLKB,17.24,0.78,-9.65,3787069440,Software—Application
CLF,9.09,5.68,-2.42,7950699520,Steel
MEDP,19.10,2.11,-22.26,7400171008,Diagnostics & Research
ICMB,-11.11,1.88,-1.55,57427272,Asset Management
ES,-2.13,13.68,-8.17,20299352064,Utilities—Regulated Electric
FE,-5.66,11.84,-4.44,19597512704,Utilities—Regulated Electric
MRC,14.29,0.36,-25.06,861122048,Oil & Gas Equipment & Services
INST,-23.08,2.82,-15.5,3657371648,Software—Application
CDNS,5.49,2.20,5.71,63680401408,Software—Application
IRBT,"-3,900",19.79,6.63,1049686016,"Furnishings, Fixtures & Appliances"
IAC,86.49,0.25,-5.91,4325779968,Internet Content & Information
ANGI,-75,0.37,-26.09,1002442304,Internet Content & Information
DENN,12.50,0.15,-11.63,469780928,Restaurants
SEDG,78.75,1.54,0.2,7324800512,Solar
LSCC,2.08,0.43,6.23,11844332544,Semiconductors
TDC,12.90,6.92,2.91,4497498112,Software—Infrastructure
MNDY,204.76,6.11,-10.43,7686743552,Software—Application
THS,7.69,3.19,0.6,2456975104,Packaged Foods
MGA,-26.61,1,-6.77,15438875648,Auto Parts
IQV,1.09,0.93,-11.21,36029251584,Diagnostics & Research
SPB,-128.57,7.92,-3.69,2795042048,Household & Personal Products
FTS,0,13.17,-2.7,18598993920,Utilities—Regulated Electric
SVM,16.67,4.36,-5.99,415517568,Silver
ATEX,7.04,29.51,-19.08,597701120,Telecom Services
MTD,4.04,3.04,-5.29,24227727360,Diagnostics & Research
PXLW,50,0.66,-25.96,63522836,Semiconductors
VVI,-9.92,10.03,-19.75,547029824,Specialty Business Services
QLYS,10.99,0.55,-1.21,5600431104,Software—Infrastructure
LYFT,-850,1.53,-42.61,4070948608,Software—Application
CBT,2.08,11.11,7.62,3874755840,Specialty Chemicals
MSI,4.96,6.75,3.12,45469523968,Communication Equipment
EXPE,-31.89,2.42,-11.24,14776629248,Travel Services
CC,-100,5.93,-2.79,4153559552,Specialty Chemicals
KN,3.13,6.14,-12.07,1349844096,Communication Equipment
PYPL,3.33,0.24,-7.21,64191422464,Credit Services
NLS,-16.67,6.02,-15.59,30680108,Leisure
GNSS,-66.67,3.48,-4.17,74734008,Scientific & Technical Instruments
G,2.94,1.71,-1.43,6563711488,Information Technology Services
COUR,66.67,3.25,-25.09,2797724928,Education & Training Services
TEX,18.58,11.06,13.05,3883587840,Farm & Heavy Construction Machinery
DOCS,29.41,3.66,-12.93,4131788544,Health Information Services
YELP,-9.68,0.84,-6.84,2857798656,Internet Content & Information
DXCM,30.77,0.02,2.47,36188459008,Medical Devices
VRSN,11.11,0.33,-7.23,20887728128,Software—Infrastructure
LVO,0,5.04,31.58,86247712,Entertainment
NETI,366.67,31.80,-2.98,389562752,Marine Shipping
K,11.90,4.78,-3.96,20373069824,Packaged Foods
SWI,-9.52,3.95,-8.72,1555126656,Software—Infrastructure
TU,-19.05,1.17,-3.98,23788099584,Telecom Services
ABBV,1.69,1.52,0.74,263098351616,Drug Manufacturers—General
LITE,14.29,0.03,-9.8,3027051008,Communication Equipment
SSTK,7.14,6.28,-1.7,1372794496,Internet Content & Information
BAX,-6.38,3.05,-4.13,19111725056,Medical Instruments & Supplies
TTGT,25.93,2.46,-3.38,844636480,Internet Content & Information
IPG,0,0.18,-8.03,11032237056,Advertising Agencies
ESMT,0,3.08,-2.24,3010806272,Software—Infrastructure
MAS,-1.52,0.56,-1.66,12022294528,Building Products & Equipment
BRKR,2.78,5.48,2.21,9148941312,Medical Devices
CYBR,23.08,2.84,-5.65,6839870464,Software—Infrastructure
TPR,7.94,0.41,-6.71,6587458560,Luxury Goods
THC,54.33,1.73,2.25,6690141184,Medical Care Facilities
BWA,21.15,5.56,4.32,9489492992,Auto Parts
ITT,4.03,1.08,0.94,8038411264,Specialty Industrial Machinery
WEX,7.17,7.44,-0.7,8079217664,Software—Infrastructure
PEP,1.83,4.27,-0.59,233247719424,Beverages—Non-Alcoholic
SON,0.79,6.81,-1.87,5323919360,Packaging & Containers
TSE,-6.83,3,-22.39,287494944,Specialty Chemicals
NLY,3.49,61.06,-13.69,9290408960,REIT—Mortgage
GT,-58.82,1.65,1.05,3523619072,Auto Parts
NVST,6.12,0.02,-5.43,4567412736,Medical Instruments & Supplies
CDAY,76.92,3.38,-1.21,10558341120,Software—Application
PI,-2.38,0.51,4.27,1478083712,Communication Equipment
MC,-10.81,3.22,-10.9,3004574976,Capital Markets
PTEN,6.98,3.81,-8.39,5745233408,Oil & Gas Drilling
ENS,2.42,1.70,3.37,3885247232,Electrical Equipment & Parts
MOH,0.99,4.57,-8.23,19115986944,Healthcare Plans
PFLT,0,5.90,-0.14,626111872,Asset Management
PAHC,13.33,2.58,0.45,517230976,Drug Manufacturers—Specialty & Generic
EFX,2.70,1.53,-9.96,22479849472,Consulting Services
TTMI,7.89,5.50,-16.3,1337858432,Electronic Components
STE,-9.01,4.36,-15.64,21674614784,Medical Devices
APP,-100,1.77,5.41,13897927680,Software—Application
RPD,94.44,2.87,-6.04,2791046400,Software—Infrastructure
AZTA,100,1.90,-24.73,2970996992,Medical Instruments & Supplies
PNNT,-11.11,1.11,-7.05,429177216,Asset Management
QNST,33.33,9.24,10.24,490934400,Advertising Agencies
SONO,72.73,11.66,7.5,1655810816,Consumer Electronics
MGM,143.13,7.26,7.53,12898678784,Resorts & Casinos
DIS,43.48,0.76,-11.71,148303675392,Entertainment
FORM,66.67,6.78,-1.59,2713314560,Semiconductors
MAT,-33.33,15.44,-15.56,7801682432,Leisure
MMS,18.99,8.43,7.82,4539319296,Specialty Business Services
ASYS,-81.82,2.66,-13.04,107955584,Semiconductor Equipment & Materials
MPWR,1.28,0.02,7.13,22073436160,Semiconductors
ACLS,17.12,5.87,7.92,5350893568,Semiconductor Equipment & Materials
WYNN,-5.13,6.78,9.41,10528826368,Resorts & Casinos
EMKR,-4.76,4.03,-2.22,36499616,Semiconductors
FOXA,4.35,1.16,-3.81,14612208640,Entertainment
BDC,5.42,2.26,0.91,4083794688,Communication Equipment
CRNC,300,8.70,-8.78,821587328,Software—Application
RDCM,50,0.73,-7.34,130868784,Telecom Services
UBER,238.10,1.28,-8.79,93981491200,Software—Application
VSH,-11.54,2.90,-8.11,3437167616,Semiconductors
TRMB,-1.64,1.81,-12.26,13374622720,Scientific & Technical Instruments
CME,1.05,0.23,2.19,72028946432,Financial Data & Stock Exchanges
CDW,2.04,11.58,-0.27,27045523456,Information Technology Services
PAG,4.47,9.95,3.12,11242886144,Auto & Truck Dealerships
YUM,4.80,4.79,0.07,35009564672,Restaurants
RITM,13.79,10.39,-5.51,4490052096,REIT—Mortgage
ETN,0.98,1.40,8.45,85098717184,Specialty Industrial Machinery
CMRE,-12.86,1.70,-1.83,1131715968,Marine Shipping
COTY,46.67,0.29,10.19,9412184064,Household & Personal Products
COHR,2.15,0.06,-5.87,4942055424,Scientific & Technical Instruments
RDWR,-5.56,1.28,-1.93,711504640,Software—Infrastructure
QGEN,12.77,3.57,-4.98,9241370624,Diagnostics & Research
CTLP,0,4.03,16.9,454345600,Information Technology Services
RAMP,-3.45,0.47,-13.9,1910208768,Software—Infrastructure
NBR,-266.98,4.75,-6.71,1175361408,Oil & Gas Drilling
PLUS,21.05,23.60,0.53,1711095424,Software—Application
CNO,0,6.71,2.61,2681418752,Insurance—Life
NCR,-3.66,1.60,-9.27,3800072960,Information Technology Services
PRU,-5.84,1.06,-1.66,34445070336,Insurance—Life
VSAT,-74.29,3.21,1.61,2290055168,Communication Equipment
AIZ,24.71,1.25,-5.86,7612999168,Insurance—Specialty
CMP,-100,6.94,-12.63,1150271104,Other Industrial Metals & Mining
CCK,9.35,2.81,-1.15,10675023872,Packaging & Containers
AMCR,5.56,0.19,-5.97,13249389568,Packaging & Containers
ATO,-1.04,22.41,-2.56,15726579712,Utilities—Regulated Gas
PAYC,18.49,0.95,-10.85,15024462848,Software—Application
TENB,71.43,1.66,6.14,5180626944,Software—Infrastructure
FMC,2.16,7.86,0.2,8353436160,Agricultural Inputs
EXEL,40,1.82,-4.02,6956624896,Biotechnology
ILMN,-26.32,1.54,3.12,21731424256,Diagnostics & Research
CMG,-6.64,2.19,-10.86,50535792640,Restaurants
VOYA,42.48,17.65,11.36,7029080576,Financial Conglomerates
OMC,7.73,4.94,1.0,14715088896,Advertising Agencies
INSP,118.52,0.14,10.12,5821376512,Medical Devices
CSL,1.55,0.46,7.88,12942000128,Building Products & Equipment
FTNT,12.82,0.75,16.67,46083575808,Software—Infrastructure
VFC,13.13,1.14,-12.62,6871297536,Apparel Manufacturing
WERN,7.61,2.11,-3.2,2469052160,Trucking
VRTX,6.52,0.50,-3.94,89749954560,Biotechnology
SCSC,1.92,8.83,-10.99,753027712,Electronics & Computer Distribution
FSV,1.67,3.84,-4.79,6540625408,Real Estate Services
AGCO,15.21,3.66,5.78,8856770560,Farm & Heavy Construction Machinery
XYL,15,6.43,-5.12,21922662400,Specialty Industrial Machinery
TDG,6.26,2.40,4.36,46526611456,Aerospace & Defense
VVV,-27.27,0.11,2.61,4470495744,Oil & Gas Refining & Marketing
AKTS,24,0.76,-17.56,54475928,Communication Equipment
INCY,5.08,4.21,-9.16,12945563648,Biotechnology
CTLT,-6.94,2.41,2.72,8207783936,Drug Manufacturers—Specialty & Generic
ADNT,-15,0.53,-1.49,3437201152,Auto Parts
OMF,4,0.23,1.55,4827557888,Credit Services
ARMK,-2.38,1.78,-3.69,9058435072,Specialty Business Services
BV,88.89,5.08,-19.07,724035264,Specialty Business Services
HAE,7.59,4.41,-9.38,4542780928,Medical Instruments & Supplies
LIN,8.59,2.33,12.28,181686697984,Specialty Chemicals
IT,43.97,2.62,2.53,27085125632,Information Technology Services
CNC,-1.15,0.08,-1.49,37297070080,Healthcare Plans
RMBS,0,2.19,3.64,6088418816,Semiconductors
FLXS,700,3.37,3.17,107221040,"Furnishings, Fixtures & Appliances"
SRDX,21.88,3.09,-22.28,453560064,Medical Devices
DIOD,5.49,1.50,1.97,3621814784,Semiconductors
PETS,-90.48,7.59,-15.74,216985328,Pharmaceutical Retailers
SKY,48.45,8.78,13.77,5778346496,Residential Construction
ACM,4.88,1.39,2.69,11519890432,Engineering & Construction
CHGG,2.56,1.77,-20.95,1028663360,Education & Training Services
KMT,22.73,0.88,-1.85,1990412288,Tools & Accessories
ZI,18.18,0.97,-9.87,11375170560,Software—Application
VRNS,23.53,1.45,6.88,3348680448,Software—Infrastructure
INTA,200,5.19,34.22,2320948480,Software—Application
FN,0.53,2.51,-8.37,6030110720,Electronic Components
PINS,3.57,0.89,-2.69,18110263296,Internet Content & Information
AMRK,-15.32,4.04,-21.25,684685376,Capital Markets
KFRC,1.09,0.52,7.92,1200400896,Staffing & Employment Services
SAVE,200,0.17,-8.37,1801156480,Airlines
SWKS,0,0.94,2.89,15714554880,Semiconductors
TTWO,5.68,4.24,8.56,23842574336,Electronic Gaming & Multimedia
NSSC,64.29,8.63,2.31,818134720,Security & Protection Services
DSKE,350,2.09,3.62,235225888,Trucking
CMI,-3,5.60,0.78,32360677376,Specialty Industrial Machinery
NBIX,-23.48,0.21,-2.97,10985894912,Drug Manufacturers—Specialty & Generic
TSN,-37.04,1.12,-1.67,17952225280,Farm Products
ENR,-1.37,2.67,6.36,2290385920,Electrical Equipment & Parts
TKR,11.93,1.28,5.35,5220803072,Tools & Accessories
ALCO,-170.97,30.72,-2.53,189959328,Farm Products
GHM,130,32.91,20.67,177668144,Specialty Industrial Machinery
IDXX,6.77,1.48,-0.65,36298829824,Diagnostics & Research
CBOE,1.69,0.67,8.67,16482810880,Financial Data & Stock Exchanges
SAIA,-5.36,0.08,6.33,10578336768,Trucking
UI,6.90,5.74,-10.37,8782935040,Communication Equipment
VRTS,5.94,0.04,-11.38,1465514240,Asset Management
ZBH,2.73,3.59,-3.62,23449939968,Medical Devices
LYB,18.35,2.19,0.97,30701453312,Specialty Chemicals
REGN,29.75,7.84,0.58,89339715584,Biotechnology
CI,2.48,0.37,-5.52,84671004672,Healthcare Plans
AON,5.99,0.32,-4.19,65773543424,Insurance Brokers
ARCB,-7.20,1.09,28.03,2442141184,Trucking
MEOH,58.70,6.53,8.29,3056800256,Chemicals
TWOU,9.52,1.01,-12.46,201107408,Education & Training Services
CVCO,13.85,7.33,2.83,2305179648,Residential Construction
PFSI,4.71,4.21,-11.61,3321588224,Mortgage Finance
DECK,9.51,6.98,-3.43,13435486208,Footwear & Accessories
AAPL,-2.59,3.34,-2.26,2676731412480,Consumer Electronics
KMPR,18,1.04,7.02,2692286208,Insurance—Property & Casualty
BZH,2.56,2.40,-11.24,780659456,Residential Construction
ATGE,31.46,2.48,-0.34,1780147456,Education & Training Services
ITI,16.67,7.55,23.75,176950640,Communication Equipment
TEAM,45.16,3.59,-9.72,51864842240,Software—Application
PCTY,60,5.09,-15.92,10160863232,Software—Application
SYNA,-6.78,3.49,-12.99,3491147264,Semiconductors
GOOGL,-7.89,0.04,-14.59,1656046354432,Internet Content & Information
CTSH,0,1.18,-9.84,34211475456,Information Technology Services
CLX,50.77,2.96,8.2,16228635648,Household & Personal Products
SKX,26.32,5.81,-7.81,7575208448,Footwear & Accessories
GPRO,33.33,0.79,-18.0,479559648,Consumer Electronics
CNMD,-54.84,18.14,-4.33,3100108800,Medical Devices
BILL,223.08,7.18,-32.03,11574213632,Software—Application
CLFD,3.09,1.11,-13.29,437403200,Communication Equipment
GILD,11.33,12.24,-3.38,93375987712,Drug Manufacturers—General
SBUX,-2.60,1.04,-7.36,104540659712,Restaurants
BYD,18.62,4.52,3.75,6083729920,Resorts & Casinos
MSTR,"-3,969.81",1.15,-6.21,4624349184,Software—Application
AMZN,40,2.64,-16.4,1311598837760,Internet Retail
SXI,2.35,1.67,-2.08,1723541888,Specialty Industrial Machinery
SKYW,-100,3.26,-6.86,1764113792,Airlines
QCOM,0.85,1.12,-10.13,123942961152,Semiconductors
IRMD,3.23,0.44,1.65,559181760,Medical Devices
ICE,-0.79,0.38,-8.56,62843535360,Financial Data & Stock Exchanges
CNHI,0,10.08,-6.63,16100744192,Farm & Heavy Construction Machinery
PH,6.97,4.78,4.32,50057211904,Specialty Industrial Machinery
MTSI,2.53,0.35,0.48,5791266304,Semiconductors
HOG,833.33,4.34,-5.11,4684172800,Recreational Vehicles
WNC,18.31,0.69,1.81,992627392,Farm & Heavy Construction Machinery
CAH,16.81,2.04,-1.64,21388453888,Medical Distribution
AME,3.40,2.63,-2.65,34090004480,Specialty Industrial Machinery
LAZ,-4.17,0.92,-5.46,2693906944,Capital Markets
HSY,13.48,2.82,4.92,40909959168,Confectioners
LLY,14.21,0.28,-5.63,509894819840,Drug Manufacturers—General
MRK,3.85,0.65,2.53,261237686272,Drug Manufacturers—General
SNA,8.07,0.39,-2.23,13496882176,Tools & Accessories
TECH,-4.08,6.34,-7.11,10771396608,Biotechnology
LEA,10.63,2.77,-4.86,7883847168,Auto Parts
BCE,0,1.44,-6.74,35059982336,Telecom Services
BC,1.02,4.88,4.16,5516893696,Recreational Vehicles
FCFS,5.77,2.42,-4.18,4527930880,Credit Services
BALL,-18.52,0.62,-5.71,15683637248,Packaging & Containers
TTEK,11.67,2.20,-11.84,8094928384,Engineering & Construction
MKL,41.58,4.59,-4.77,19531843584,Insurance—Property & Casualty
MTG,8.47,12.91,-1.23,4711937536,Insurance—Specialty
LFUS,2.77,0.33,0.72,6156166144,Electronic Components
CHX,10.26,1.91,-6.57,7002250752,Oil & Gas Equipment & Services
ALL,0.73,8.51,1.73,29141960704,Insurance—Property & Casualty
ARAY,33.33,7.98,15.54,262724800,Medical Devices
SITM,16.36,1.40,5.87,2537515264,Semiconductors
EZPW,40,6.52,-2.22,454342336,Credit Services
RYN,10,17.87,-7.11,4290003456,REIT—Specialty
MOD,11.63,0.23,2.26,2391961088,Auto Parts
MET,-10.92,6.58,-0.24,47309705216,Insurance—Life
EGHT,133.33,1.49,12.95,302263904,Software—Application
AFL,6.61,10.69,-6.54,45594259456,Insurance—Life
MTH,0.85,2.04,1.77,4499704832,Residential Construction
LSTR,-0.76,5.30,4.64,6360373760,Integrated Freight & Logistics
IVAC,27.78,12.59,4.33,81801392,Specialty Industrial Machinery
HWKN,4.08,6.48,4.37,1241787904,Specialty Chemicals
UFI,34.59,0.16,20.91,128399952,Textile Manufacturing
QRVO,17.19,2.21,-7.66,9347506176,Semiconductors
MCK,8.83,0.02,-6.5,58662133760,Medical Distribution
AVT,9.29,3.63,-1.73,4408961024,Electronics & Computer Distribution
MXL,0.94,0.17,-16.87,1802601600,Semiconductors
HOLX,18.89,9.50,-2.32,16998975488,Medical Instruments & Supplies
FTV,4.76,2.28,-1.88,26106101760,Scientific & Technical Instruments
TMUS,7.27,2.48,-4.67,164763238400,Telecom Services
SR,34.78,51.03,-7.06,2976283392,Utilities—Regulated Gas
MO,0,1.57,0.83,74622353408,Tobacco
PTON,-46.27,11.71,-6.04,1802885504,Leisure
SMG,27.14,4.59,15.63,2902152448,Agricultural Inputs
EVR,32.08,21.64,0.04,5224301056,Capital Markets
HUM,10.96,0.12,-2.19,60283232256,Healthcare Plans
DT,13.64,4.31,-1.57,13705441280,Software—Application
WRK,-8.33,3.35,-4.88,9179227136,Packaging & Containers
GIB,2.52,3.42,2.66,23356114944,Information Technology Services
ABC,3.44,0.93,-7.2,36149702656,Medical Distribution
GSK,8.47,4.31,-1.87,74230939648,Drug Manufacturers—General
ASH,2.11,0.18,-4.81,4185364992,Specialty Chemicals
CB,-4.03,0.78,-6.66,85506809856,Insurance—Property & Casualty
DOX,9.85,0.78,1.55,10056506368,Software—Infrastructure
IEX,1.52,4.88,-4.01,15726664704,Specialty Industrial Machinery
UNM,-2.05,0.04,7.79,9622793216,Insurance—Life
RNR,11.40,1.41,9.42,10129842176,Insurance—Reinsurance
MDLZ,2.82,3.84,1.02,94413144064,Confectioners
JNPR,0,2.23,-3.44,8930594816,Communication Equipment
SYK,5.63,5.13,5.43,103781924864,Medical Devices
AMGN,1.24,1.49,-6.83,143759998976,Drug Manufacturers—General
NVR,28.18,6.22,-0.62,19466178560,Residential Construction
GFF,-16.50,8.28,-6.57,2150268672,Conglomerates
SYY,-3.61,0.74,0.26,33350365184,Food Distribution
CVLT,-8.82,2.33,1.05,2966368512,Software—Application
MMYT,180,26.88,-12.5,4300387840,Travel Services
MAN,-2.80,0,-4.18,3635293696,Staffing & Employment Services
LII,3.14,0.64,-5.22,13298012160,Building Products & Equipment
HUBB,7.88,2.47,11.72,16808492032,Electrical Equipment & Parts
GLW,6.82,2.27,-4.94,25990361088,Electronic Components
OSK,-7.51,1.10,-9.73,6231684096,Farm & Heavy Construction Machinery
MCO,12.68,2.97,-9.0,58003918848,Financial Data & Stock Exchanges
KEX,4.69,1.11,7.95,4926600192,Marine Shipping
PFE,10.68,0.36,-5.16,187276492800,Drug Manufacturers—General
MCD,5.28,3.90,-0.12,191985336320,Restaurants
MSCI,4.80,1.83,2.41,40578781184,Financial Data & Stock Exchanges
PHM,26.04,12.33,-4.45,16249902080,Residential Construction
XOM,2.41,5.57,-0.62,468732674048,Oil & Gas Integrated
SPOT,-11.72,0.83,6.83,30104696832,Internet Content & Information
UPS,1.12,3.27,2.83,133183111168,Integrated Freight & Logistics
ST,9.09,1.77,4.87,5764599808,Scientific & Technical Instruments
CADE,4,1.73,4.14,3875217408,Banks—Regional
HLIT,13.33,2.75,-11.54,1077741440,Communication Equipment
PCH,-36.84,7.98,-4.33,3627173632,REIT—Specialty
CFLT,0,0.02,4.17,8954716160,Software—Infrastructure
WHR,13.41,2.46,-8.55,7329139712,"Furnishings, Fixtures & Appliances"
WWD,-18.33,2.79,-10.35,7507491328,Aerospace & Defense
HMST,-41.56,5.82,-10.15,146405264,Banks—Regional
TMP,-4.23,2.38,-0.57,703653184,Banks—Regional
GNTX,-2.63,0.48,-2.64,7596007424,Auto Parts
HCA,-3.13,0.11,1.34,66903605248,Medical Care Facilities
CHTR,-4.23,0.17,-5.38,65828302848,Telecom Services
CL,0,1.21,1.11,58786066432,Household & Personal Products
CVX,-1.68,8.04,-11.33,321659502592,Oil & Gas Integrated
PGC,0.90,2.42,6.61,458824640,Banks—Regional
MOFG,-3.77,3.79,-5.75,318878080,Banks—Regional
NRIM,-6.92,0.69,-1.17,221429840,Banks—Regional
CVRX,7.27,5.02,-34.01,314879136,Medical Devices
WSBF,-73.33,8.13,-6.84,233208720,Banks—Regional
WY,33.33,3.21,-4.51,22404734976,REIT—Specialty
APPF,61.54,6.03,12.62,6509755392,Software—Application
KNX,-11.50,2.04,0.76,8088894464,Trucking
PACW,-14.85,6.69,6.53,949286976,Banks—Regional
OLN,0.70,2.37,4.92,6288783360,Specialty Chemicals
WSFS,0.73,1.90,5.25,2228566016,Banks—Regional
LHX,1.87,5.66,6.99,32931835904,Aerospace & Defense
V,8.46,3.38,-2.46,478374789120,Credit Services
KLAC,4.24,5.47,-10.62,62525448192,Semiconductor Equipment & Materials
RMD,3.75,3.64,-7.25,21747388416,Medical Instruments & Supplies
INTC,-50,2.90,-14.24,148883390464,Semiconductors
OFG,2.11,2.93,4.65,1407337600,Banks—Regional
CFR,5.82,4.41,-5.02,5848667648,Banks—Regional
OSIS,3.48,0.61,1.4,1982989440,Electronic Components
BSVN,-8.08,5.04,4.7,206086704,Banks—Regional
NUE,16.99,10.29,2.17,38887686144,Steel
CRS,8.33,6.26,11.71,3283074048,Metal Fabrication
MA,3.52,0.89,-7.42,373031141376,Credit Services
NTCT,47.06,11.94,-15.19,2021598208,Software—Infrastructure
JBLU,15.79,0.31,-3.19,1532949888,Airlines
SHW,2.72,0.27,0.83,65585852416,Specialty Chemicals
CNOB,-4.82,3.18,1.13,694266304,Banks—Regional
ADM,17.68,0.03,-4.68,40432812032,Farm Products
CMCSA,5.13,0.76,-2.66,182908256256,Telecom Services
HZO,-17.88,0.52,8.46,719102592,Specialty Retail
LUV,"-1,166.67",0.11,-6.67,16123811840,Airlines
LYTS,22.22,6.70,8.53,457758464,Electronic Components
MKC,-15.12,3.63,3.89,20352000000,Packaged Foods
XEL,0,16.41,-1.46,31558719488,Utilities—Regulated Electric
CMPR,-134.85,6.20,7.18,1845631744,Advertising Agencies
ISTR,-11.43,0.33,-3.93,104112728,Banks—Regional
CLS,5.66,4.36,-0.69,2939923456,Electronic Components
TER,24.32,3.03,0.72,15472246784,Semiconductor Equipment & Materials
ALRS,-8.62,6.95,-12.62,363416384,Banks—Regional
TCBK,-6.84,2,3.3,1065423488,Banks—Regional
BWB,-2.17,1.62,-12.79,265211520,Banks—Regional
HXL,29.03,6.67,15.12,5502095360,Aerospace & Defense
LC,-5,2.72,-5.5,663033408,Credit Services
UVSP,6.58,6.11,11.3,512212896,Banks—Regional
BRKL,-2.50,1.48,-1.39,813187712,Banks—Regional
CATY,-5,1.91,4.3,2522296832,Banks—Regional
AMP,9.29,4.61,1.38,33833738240,Asset Management
SEIC,5.06,0.09,-3.03,7971922432,Asset Management
FLEX,3.33,3.69,-4.06,12049996800,Electronic Components
CALX,21.43,1.48,-11.35,3040108800,Software—Application
NOW,13.43,0.32,0.73,114027847680,Software—Application
CASH,3.85,7.88,12.65,1208737920,Banks—Regional
PLXS,1.36,1.15,-14.61,2555192832,Electronic Components
STX,45.45,3.58,9.88,13707575296,Computer Hardware
TSLA,9.17,2.48,39.08,794195722240,Auto Manufacturers
IBM,-0.28,7.34,-5.08,127814148096,Information Technology Services
WOLF,21.43,4.22,-9.72,4772329472,Semiconductors
CSX,4.26,0.21,-2.8,61694648320,Railroads
FVCB,-43.75,14.22,-9.94,228044912,Banks—Regional
PGR,0.67,1.63,10.96,81504436224,Insurance—Property & Casualty
FCX,30,7.81,-3.55,53460434944,Copper
APH,4,3.55,3.99,50096173056,Electronic Components
NEE,2,7.33,-8.53,115938344960,Utilities—Regulated Electric
